127.0.0.1 - - [08/Mar/2024:09:31:42 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:03 +0900] "GET /Human2TeamProjectClothes/store.jsp?itemSearch=&selecttype=item HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:10 +0900] "GET /Human2TeamProjectClothes/store.jsp?selecttype=order HTTP/1.1" 200 16276
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:15 +0900] "GET /Human2TeamProjectClothes/storeInsert.jsp?type=order&date=2024-03-12&itemcount=100&itemnum=45&itemname=%EC%8A%A4%EC%99%93%EB%8D%94&itemsize=xs HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:16 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:17 +0900] "GET /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 9896
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:20 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp HTTP/1.1" 200 14329
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:24 +0900] "GET /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 9896
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:30 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 8521
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:36 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 8539
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:38 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 9450
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:41 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 8078
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:43 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 7614
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:44 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 6887
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:46 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 7615
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:48 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 9450
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:51 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 9896
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:52 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp HTTP/1.1" 200 14329
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:46:54 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=%ED%8B%B0%EC%85%94%EC%B8%A0&itemdivision=all&start=&end= HTTP/1.1" 200 14383
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:47:00 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=%ED%8B%B0%EC%85%94%EC%B8%A0&itemdivision=store&start=&end= HTTP/1.1" 200 14420
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:47:02 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=%ED%8B%B0%EC%85%94%EC%B8%A0&itemdivision=release&start=&end= HTTP/1.1" 200 13634
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:47:04 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=%ED%8B%B0%EC%85%94%EC%B8%A0&itemdivision=all&start=&end= HTTP/1.1" 200 14383
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:47:14 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=&itemdivision=all&start=2024-01-01&end=2024-03-13 HTTP/1.1" 200 14429
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:47:22 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=&itemdivision=all&start=2024-02-25&end=2024-03-13 HTTP/1.1" 200 10768
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:47:28 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=%EB%82%98%EC%9D%B4%ED%82%A4&itemCategory=&itemdivision=all&start=2024-02-25&end=2024-03-13 HTTP/1.1" 200 8690
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:47:33 +0900] "GET /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 9896
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:47:45 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:49:07 +0900] "GET /Human2TeamProjectClothes/main.jsp HTTP/1.1" 200 7967
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:49:13 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2021 HTTP/1.1" 200 7928
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:49:14 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2022 HTTP/1.1" 200 7925
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:49:17 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2023 HTTP/1.1" 200 7946
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:49:19 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2024 HTTP/1.1" 200 7967
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:49:25 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:49:47 +0900] "GET /Human2TeamProjectClothes/storeInsert.jsp?type=item&info=import&date=2018-07-08&itemcount=100&itemnum=4&itemname=%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%9B%A8%EC%96%B4+%ED%81%B4%EB%9F%BD&itemsize=XS HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:49:49 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:02 +0900] "GET /Human2TeamProjectClothes/storeInsert.jsp?type=item&info=export&date=2018-07-09&itemcount=50&itemnum=4&itemname=%EC%8A%A4%ED%8F%AC%EC%B8%A0%EC%9B%A8%EC%96%B4+%ED%81%B4%EB%9F%BD&itemsize=XS HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:03 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:05 +0900] "GET /Human2TeamProjectClothes/store.jsp?selecttype=item&itemSearch=&pagenum=2 HTTP/1.1" 200 13626
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:06 +0900] "GET /Human2TeamProjectClothes/store.jsp?selecttype=item&itemSearch=&pagenum=1 HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:09 +0900] "GET /Human2TeamProjectClothes/store.jsp?itemSearch=%EA%B8%B4%ED%8C%94&selecttype=item HTTP/1.1" 200 11018
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:12 +0900] "GET /Human2TeamProjectClothes/store.jsp?itemSearch=&selecttype=item HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:15 +0900] "GET /Human2TeamProjectClothes/store.jsp?itemSearch=%EC%B9%A0&selecttype=item HTTP/1.1" 200 12512
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:26 +0900] "GET /Human2TeamProjectClothes/main.jsp HTTP/1.1" 200 8225
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:28 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2018 HTTP/1.1" 200 8168
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:31 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2019 HTTP/1.1" 200 8141
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:35 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2018 HTTP/1.1" 200 8168
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:36 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2019 HTTP/1.1" 200 8141
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:37 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2020 HTTP/1.1" 200 8141
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:39 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2021 HTTP/1.1" 200 8168
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:47 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2019 HTTP/1.1" 200 8141
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:48 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2020 HTTP/1.1" 200 8141
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:49 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2021 HTTP/1.1" 200 8168
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:51 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2022 HTTP/1.1" 200 8165
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:53 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2023 HTTP/1.1" 200 8186
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:54 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2024 HTTP/1.1" 200 8225
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:50:55 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2018 HTTP/1.1" 200 8168
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:51:34 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2019 HTTP/1.1" 200 8141
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:51:35 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2020 HTTP/1.1" 200 8141
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:51:36 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2021 HTTP/1.1" 200 8168
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:51:38 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2022 HTTP/1.1" 200 8165
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:51:39 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2023 HTTP/1.1" 200 8186
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:51:40 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2024 HTTP/1.1" 200 8225
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:51:48 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:51:51 +0900] "GET /Human2TeamProjectClothes/store.jsp?selecttype=order HTTP/1.1" 200 16276
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:51:52 +0900] "GET /Human2TeamProjectClothes/store.jsp?selecttype=item HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:52:10 +0900] "GET /Human2TeamProjectClothes/storeInsert.jsp?type=item&info=import&date=2017-06-07&itemcount=100&itemnum=1&itemname=%EC%B9%A0+%EB%8B%88%ED%8A%B8&itemsize=S HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:52:11 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:52:34 +0900] "GET /Human2TeamProjectClothes/storeInsert.jsp?type=item&info=export&date=2017-06-06&itemcount=55&itemnum=1&itemname=%EC%B9%A0+%EB%8B%88%ED%8A%B8&itemsize=S HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:52:36 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:52:37 +0900] "GET /Human2TeamProjectClothes/main.jsp HTTP/1.1" 200 8306
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:52:38 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2017 HTTP/1.1" 200 8267
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:02 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2018 HTTP/1.1" 200 8267
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:03 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2019 HTTP/1.1" 200 8240
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:05 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2021 HTTP/1.1" 200 8267
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:06 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2023 HTTP/1.1" 200 8285
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:09 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2024 HTTP/1.1" 200 8306
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:14 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:16 +0900] "GET /Human2TeamProjectClothes/store.jsp?selecttype=order HTTP/1.1" 200 16276
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:17 +0900] "GET /Human2TeamProjectClothes/store.jsp?selecttype=item HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:21 +0900] "GET /Human2TeamProjectClothes/store.jsp?itemSearch=%EB%82%98%EC%9D%B4%ED%82%A4&selecttype=item HTTP/1.1" 200 15527
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:37 +0900] "GET /Human2TeamProjectClothes/storeInsert.jsp?type=item&info=import&date=2015-06-01&itemcount=100&itemnum=6&itemname=%EB%82%98%EC%9D%B4%ED%82%A4+%EB%93%9C%EB%9D%BC%EC%9D%B4+%ED%95%8F&itemsize=M HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:38 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:43 +0900] "GET /Human2TeamProjectClothes/store.jsp?itemSearch=%EB%82%98%EC%9D%B4%ED%82%A4&selecttype=item HTTP/1.1" 200 15527
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:53:59 +0900] "GET /Human2TeamProjectClothes/storeInsert.jsp?type=item&info=export&date=2015-12-09&itemcount=50&itemnum=6&itemname=%EB%82%98%EC%9D%B4%ED%82%A4+%EB%93%9C%EB%9D%BC%EC%9D%B4+%ED%95%8F&itemsize=M HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:00 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:03 +0900] "GET /Human2TeamProjectClothes/store.jsp?selecttype=order HTTP/1.1" 200 16276
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:11 +0900] "GET /Human2TeamProjectClothes/storeInsert.jsp?type=order&date=2024-03-13&itemcount=100&itemnum=43&itemname=%EC%B9%A0+%EB%8B%88%ED%8A%B8&itemsize=M HTTP/1.1" 200 132
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:12 +0900] "GET /Human2TeamProjectClothes/store.jsp HTTP/1.1" 200 15708
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:14 +0900] "GET /Human2TeamProjectClothes/main.jsp HTTP/1.1" 200 8466
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:16 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2015 HTTP/1.1" 200 8427
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:19 +0900] "GET /Human2TeamProjectClothes/main.jsp?year=2016 HTTP/1.1" 200 8400
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:23 +0900] "GET /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 9896
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:26 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp HTTP/1.1" 200 14329
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:28 +0900] "GET /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 9896
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:31 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 8076
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:34 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 9896
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:38 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 7611
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:41 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 6884
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:43 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 6884
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:45 +0900] "POST /Human2TeamProjectClothes/inventory.jsp HTTP/1.1" 200 7622
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:48 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp HTTP/1.1" 200 14329
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:52 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=%ED%9B%84%EB%94%94&itemCategory=&itemdivision=all&start=&end= HTTP/1.1" 200 7850
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:54:57 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=%EB%82%98%EC%9D%B4%ED%82%A4&itemCategory=&itemdivision=all&start=&end= HTTP/1.1" 200 10280
0:0:0:0:0:0:0:1 - - [08/Mar/2024:09:55:01 +0900] "GET /Human2TeamProjectClothes/inventory2.jsp?itemName=&itemCategory=&itemdivision=all&start=&end= HTTP/1.1" 200 14329
